/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp9/exp9/2025091815413
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 1e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:284: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.656 | 77.499 | 83.268 | 35.543 | 6.006 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 15908
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 15908
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 994
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/994], entropy: 0.7405, uncertainty: 2.1677, uncertainty_coeffi: 0.0100, loss: 0.4105, lr: 9.55e-07
     Epoch[0] Iteration[20/994], entropy: 0.7658, uncertainty: 2.4602, uncertainty_coeffi: 0.0100, loss: 0.3604, lr: 9.55e-07
     Epoch[0] Iteration[30/994], entropy: 0.4388, uncertainty: 1.8348, uncertainty_coeffi: 0.0100, loss: 0.2778, lr: 9.55e-07
     Epoch[0] Iteration[40/994], entropy: 0.5562, uncertainty: 2.5390, uncertainty_coeffi: 0.0100, loss: 0.3061, lr: 9.55e-07
     Epoch[0] Iteration[50/994], entropy: 0.4079, uncertainty: 2.5315, uncertainty_coeffi: 0.0100, loss: 0.2147, lr: 9.55e-07
     Epoch[0] Iteration[60/994], entropy: 0.3392, uncertainty: 2.9906, uncertainty_coeffi: 0.0100, loss: 0.1503, lr: 9.55e-07
     Epoch[0] Iteration[70/994], entropy: 0.7180, uncertainty: 2.8764, uncertainty_coeffi: 0.0100, loss: 0.2799, lr: 9.55e-07
     Epoch[0] Iteration[80/994], entropy: 0.4737, uncertainty: 3.0618, uncertainty_coeffi: 0.0100, loss: 0.2105, lr: 9.55e-07
     Epoch[0] Iteration[90/994], entropy: 0.5298, uncertainty: 2.6039, uncertainty_coeffi: 0.0100, loss: 0.2608, lr: 9.55e-07
     Epoch[0] Iteration[100/994], entropy: 0.4596, uncertainty: 3.3962, uncertainty_coeffi: 0.0100, loss: 0.2020, lr: 9.55e-07
     Epoch[0] Iteration[110/994], entropy: 0.4845, uncertainty: 2.4106, uncertainty_coeffi: 0.0100, loss: 0.2340, lr: 9.55e-07
     Epoch[0] Iteration[120/994], entropy: 0.4635, uncertainty: 2.2688, uncertainty_coeffi: 0.0100, loss: 0.2300, lr: 9.55e-07
     Epoch[0] Iteration[130/994], entropy: 0.4328, uncertainty: 3.2547, uncertainty_coeffi: 0.0100, loss: 0.2153, lr: 9.55e-07
     Epoch[0] Iteration[140/994], entropy: 0.4467, uncertainty: 2.2468, uncertainty_coeffi: 0.0100, loss: 0.2734, lr: 9.55e-07
     Epoch[0] Iteration[150/994], entropy: 0.7013, uncertainty: 2.2181, uncertainty_coeffi: 0.0100, loss: 0.4119, lr: 9.55e-07
     Epoch[0] Iteration[160/994], entropy: 0.5907, uncertainty: 2.5449, uncertainty_coeffi: 0.0100, loss: 0.3205, lr: 9.55e-07
     Epoch[0] Iteration[170/994], entropy: 0.7057, uncertainty: 2.8599, uncertainty_coeffi: 0.0100, loss: 0.3512, lr: 9.55e-07
     Epoch[0] Iteration[180/994], entropy: 0.4575, uncertainty: 3.2459, uncertainty_coeffi: 0.0100, loss: 0.1659, lr: 9.55e-07
     Epoch[0] Iteration[190/994], entropy: 0.4889, uncertainty: 3.1516, uncertainty_coeffi: 0.0100, loss: 0.2014, lr: 9.55e-07
     Epoch[0] Iteration[200/994], entropy: 0.7815, uncertainty: 2.7975, uncertainty_coeffi: 0.0100, loss: 0.3153, lr: 9.55e-07
     Epoch[0] Iteration[210/994], entropy: 0.6068, uncertainty: 2.6067, uncertainty_coeffi: 0.0100, loss: 0.3227, lr: 9.55e-07
     Epoch[0] Iteration[220/994], entropy: 0.5164, uncertainty: 2.1241, uncertainty_coeffi: 0.0100, loss: 0.2817, lr: 9.55e-07
     Epoch[0] Iteration[230/994], entropy: 0.4644, uncertainty: 2.4033, uncertainty_coeffi: 0.0100, loss: 0.2818, lr: 9.55e-07
     Epoch[0] Iteration[240/994], entropy: 0.5168, uncertainty: 2.8504, uncertainty_coeffi: 0.0100, loss: 0.2613, lr: 9.55e-07
     Epoch[0] Iteration[250/994], entropy: 0.5402, uncertainty: 2.5904, uncertainty_coeffi: 0.0100, loss: 0.2684, lr: 9.55e-07
     Epoch[0] Iteration[260/994], entropy: 0.6444, uncertainty: 2.3660, uncertainty_coeffi: 0.0100, loss: 0.3602, lr: 9.55e-07
     Epoch[0] Iteration[270/994], entropy: 0.3434, uncertainty: 2.0773, uncertainty_coeffi: 0.0100, loss: 0.2289, lr: 9.55e-07
     Epoch[0] Iteration[280/994], entropy: 0.4334, uncertainty: 2.7511, uncertainty_coeffi: 0.0100, loss: 0.2298, lr: 9.55e-07
     Epoch[0] Iteration[290/994], entropy: 0.5181, uncertainty: 2.0234, uncertainty_coeffi: 0.0100, loss: 0.3580, lr: 9.55e-07
     Epoch[0] Iteration[300/994], entropy: 0.5809, uncertainty: 3.1102, uncertainty_coeffi: 0.0100, loss: 0.2462, lr: 9.55e-07
     Epoch[0] Iteration[310/994], entropy: 0.7582, uncertainty: 2.3396, uncertainty_coeffi: 0.0100, loss: 0.4012, lr: 9.55e-07
     Epoch[0] Iteration[320/994], entropy: 0.5921, uncertainty: 3.4025, uncertainty_coeffi: 0.0100, loss: 0.2481, lr: 9.55e-07
     Epoch[0] Iteration[330/994], entropy: 0.4037, uncertainty: 2.8574, uncertainty_coeffi: 0.0100, loss: 0.1893, lr: 9.55e-07
     Epoch[0] Iteration[340/994], entropy: 0.7496, uncertainty: 3.3043, uncertainty_coeffi: 0.0100, loss: 0.3396, lr: 9.55e-07
     Epoch[0] Iteration[350/994], entropy: 0.6196, uncertainty: 2.7092, uncertainty_coeffi: 0.0100, loss: 0.2500, lr: 9.55e-07
     Epoch[0] Iteration[360/994], entropy: 0.7536, uncertainty: 2.4655, uncertainty_coeffi: 0.0100, loss: 0.3125, lr: 9.55e-07
     Epoch[0] Iteration[370/994], entropy: 0.6789, uncertainty: 3.2999, uncertainty_coeffi: 0.0100, loss: 0.2373, lr: 9.55e-07
     Epoch[0] Iteration[380/994], entropy: 0.7866, uncertainty: 2.3802, uncertainty_coeffi: 0.0100, loss: 0.3903, lr: 9.55e-07
     Epoch[0] Iteration[390/994], entropy: 0.7233, uncertainty: 2.5292, uncertainty_coeffi: 0.0100, loss: 0.3439, lr: 9.55e-07
     Epoch[0] Iteration[400/994], entropy: 0.5210, uncertainty: 2.3962, uncertainty_coeffi: 0.0100, loss: 0.2699, lr: 9.55e-07
     Epoch[0] Iteration[410/994], entropy: 0.5747, uncertainty: 2.6314, uncertainty_coeffi: 0.0100, loss: 0.2665, lr: 9.55e-07
     Epoch[0] Iteration[420/994], entropy: 0.6993, uncertainty: 2.8849, uncertainty_coeffi: 0.0100, loss: 0.3255, lr: 9.55e-07
     Epoch[0] Iteration[430/994], entropy: 0.5966, uncertainty: 2.3672, uncertainty_coeffi: 0.0100, loss: 0.3589, lr: 9.55e-07
     Epoch[0] Iteration[440/994], entropy: 0.3523, uncertainty: 2.5035, uncertainty_coeffi: 0.0100, loss: 0.2035, lr: 9.55e-07
     Epoch[0] Iteration[450/994], entropy: 0.3387, uncertainty: 2.9874, uncertainty_coeffi: 0.0100, loss: 0.1567, lr: 9.55e-07
     Epoch[0] Iteration[460/994], entropy: 0.6313, uncertainty: 2.6686, uncertainty_coeffi: 0.0100, loss: 0.3036, lr: 9.55e-07
     Epoch[0] Iteration[470/994], entropy: 0.3217, uncertainty: 2.0600, uncertainty_coeffi: 0.0100, loss: 0.2250, lr: 9.55e-07
     Epoch[0] Iteration[480/994], entropy: 0.6660, uncertainty: 2.9123, uncertainty_coeffi: 0.0100, loss: 0.3336, lr: 9.55e-07
     Epoch[0] Iteration[490/994], entropy: 0.3419, uncertainty: 2.1730, uncertainty_coeffi: 0.0100, loss: 0.1886, lr: 9.55e-07
     Epoch[0] Iteration[500/994], entropy: 0.5126, uncertainty: 2.5057, uncertainty_coeffi: 0.0100, loss: 0.2512, lr: 9.55e-07
     Epoch[0] Iteration[510/994], entropy: 0.6930, uncertainty: 2.8680, uncertainty_coeffi: 0.0100, loss: 0.3468, lr: 9.55e-07
     Epoch[0] Iteration[520/994], entropy: 0.5236, uncertainty: 2.4115, uncertainty_coeffi: 0.0100, loss: 0.2520, lr: 9.55e-07
     Epoch[0] Iteration[530/994], entropy: 0.7094, uncertainty: 2.9242, uncertainty_coeffi: 0.0100, loss: 0.3104, lr: 9.55e-07
     Epoch[0] Iteration[540/994], entropy: 0.5946, uncertainty: 2.4962, uncertainty_coeffi: 0.0100, loss: 0.2849, lr: 9.55e-07
     Epoch[0] Iteration[550/994], entropy: 0.4011, uncertainty: 2.6159, uncertainty_coeffi: 0.0100, loss: 0.2092, lr: 9.55e-07
     Epoch[0] Iteration[560/994], entropy: 0.5901, uncertainty: 2.4932, uncertainty_coeffi: 0.0100, loss: 0.3324, lr: 9.55e-07
     Epoch[0] Iteration[570/994], entropy: 0.5379, uncertainty: 2.8836, uncertainty_coeffi: 0.0100, loss: 0.3157, lr: 9.55e-07
     Epoch[0] Iteration[580/994], entropy: 0.6967, uncertainty: 3.2863, uncertainty_coeffi: 0.0100, loss: 0.3196, lr: 9.55e-07
     Epoch[0] Iteration[590/994], entropy: 0.6374, uncertainty: 2.0295, uncertainty_coeffi: 0.0100, loss: 0.3916, lr: 9.55e-07
     Epoch[0] Iteration[600/994], entropy: 0.5045, uncertainty: 2.6280, uncertainty_coeffi: 0.0100, loss: 0.2237, lr: 9.55e-07
     Epoch[0] Iteration[610/994], entropy: 0.5662, uncertainty: 2.5008, uncertainty_coeffi: 0.0100, loss: 0.2682, lr: 9.55e-07
     Epoch[0] Iteration[620/994], entropy: 0.7843, uncertainty: 3.6327, uncertainty_coeffi: 0.0100, loss: 0.4074, lr: 9.55e-07
     Epoch[0] Iteration[630/994], entropy: 0.8395, uncertainty: 2.5978, uncertainty_coeffi: 0.0100, loss: 0.3989, lr: 9.55e-07
     Epoch[0] Iteration[640/994], entropy: 0.5286, uncertainty: 2.5433, uncertainty_coeffi: 0.0100, loss: 0.2646, lr: 9.55e-07
     Epoch[0] Iteration[650/994], entropy: 0.5218, uncertainty: 2.5250, uncertainty_coeffi: 0.0100, loss: 0.3118, lr: 9.55e-07
     Epoch[0] Iteration[660/994], entropy: 0.6495, uncertainty: 3.0115, uncertainty_coeffi: 0.0100, loss: 0.2797, lr: 9.55e-07
     Epoch[0] Iteration[670/994], entropy: 0.3343, uncertainty: 1.9968, uncertainty_coeffi: 0.0100, loss: 0.2149, lr: 9.55e-07
     Epoch[0] Iteration[680/994], entropy: 0.4263, uncertainty: 2.6436, uncertainty_coeffi: 0.0100, loss: 0.2005, lr: 9.55e-07
     Epoch[0] Iteration[690/994], entropy: 0.5140, uncertainty: 2.6451, uncertainty_coeffi: 0.0100, loss: 0.2908, lr: 9.55e-07
     Epoch[0] Iteration[700/994], entropy: 0.3640, uncertainty: 2.8755, uncertainty_coeffi: 0.0100, loss: 0.2087, lr: 9.55e-07
     Epoch[0] Iteration[710/994], entropy: 0.6631, uncertainty: 2.9891, uncertainty_coeffi: 0.0100, loss: 0.2536, lr: 9.55e-07
     Epoch[0] Iteration[720/994], entropy: 0.4099, uncertainty: 2.8748, uncertainty_coeffi: 0.0100, loss: 0.2022, lr: 9.55e-07
     Epoch[0] Iteration[730/994], entropy: 0.6168, uncertainty: 3.1053, uncertainty_coeffi: 0.0100, loss: 0.2576, lr: 9.55e-07
     Epoch[0] Iteration[740/994], entropy: 0.7373, uncertainty: 3.4071, uncertainty_coeffi: 0.0100, loss: 0.3434, lr: 9.55e-07
     Epoch[0] Iteration[750/994], entropy: 0.4769, uncertainty: 2.8622, uncertainty_coeffi: 0.0100, loss: 0.2195, lr: 9.55e-07
     Epoch[0] Iteration[760/994], entropy: 0.3133, uncertainty: 1.7563, uncertainty_coeffi: 0.0100, loss: 0.2390, lr: 9.55e-07
     Epoch[0] Iteration[770/994], entropy: 0.3085, uncertainty: 2.7253, uncertainty_coeffi: 0.0100, loss: 0.2023, lr: 9.55e-07
     Epoch[0] Iteration[780/994], entropy: 0.3936, uncertainty: 2.4705, uncertainty_coeffi: 0.0100, loss: 0.2090, lr: 9.55e-07
     Epoch[0] Iteration[790/994], entropy: 0.5566, uncertainty: 2.8740, uncertainty_coeffi: 0.0100, loss: 0.2929, lr: 9.55e-07
     Epoch[0] Iteration[800/994], entropy: 0.4260, uncertainty: 2.9488, uncertainty_coeffi: 0.0100, loss: 0.2228, lr: 9.55e-07
     Epoch[0] Iteration[810/994], entropy: 0.4856, uncertainty: 3.2266, uncertainty_coeffi: 0.0100, loss: 0.1999, lr: 9.55e-07
     Epoch[0] Iteration[820/994], entropy: 0.5233, uncertainty: 2.5820, uncertainty_coeffi: 0.0100, loss: 0.3172, lr: 9.55e-07
     Epoch[0] Iteration[830/994], entropy: 0.6301, uncertainty: 2.7934, uncertainty_coeffi: 0.0100, loss: 0.3257, lr: 9.55e-07
     Epoch[0] Iteration[840/994], entropy: 0.5325, uncertainty: 3.7394, uncertainty_coeffi: 0.0100, loss: 0.1824, lr: 9.55e-07
     Epoch[0] Iteration[850/994], entropy: 0.5113, uncertainty: 3.1388, uncertainty_coeffi: 0.0100, loss: 0.2225, lr: 9.55e-07
     Epoch[0] Iteration[860/994], entropy: 0.6399, uncertainty: 3.2579, uncertainty_coeffi: 0.0100, loss: 0.2668, lr: 9.55e-07
     Epoch[0] Iteration[870/994], entropy: 0.5651, uncertainty: 3.2583, uncertainty_coeffi: 0.0100, loss: 0.2730, lr: 9.55e-07
     Epoch[0] Iteration[880/994], entropy: 0.3884, uncertainty: 1.9073, uncertainty_coeffi: 0.0100, loss: 0.2269, lr: 9.55e-07
     Epoch[0] Iteration[890/994], entropy: 0.4745, uncertainty: 2.5146, uncertainty_coeffi: 0.0100, loss: 0.2323, lr: 9.55e-07
