Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp18/exp0.0.2/2025092202424
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 0.001
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
===========================ERROR occur in copy visual.positional_embedding, torch.Size([197, 768])=========================
shape do not match in k :visual.positional_embedding: param_dicttorch.Size([197, 768]) vs self.state_dict()torch.Size([193, 768])
     Total Params Sum:  190484254
### Zero-Shot Score: 
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 40.256 | 57.840 | 65.508 | 22.219 | 2.901 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 10095
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 10095
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 630
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('prompt_learning_embedding', torch.Size([1, 4, 512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 2048
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
     Epoch[0] Iteration[10/630], entropy: 0.4811, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4811, lr: 6.55e-04
     Epoch[0] Iteration[20/630], entropy: 0.4272, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4272, lr: 6.55e-04
     Epoch[0] Iteration[30/630], entropy: 0.4847, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4847, lr: 6.55e-04
     Epoch[0] Iteration[40/630], entropy: 0.2489, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2489, lr: 6.55e-04
     Epoch[0] Iteration[50/630], entropy: 0.5052, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.5052, lr: 6.55e-04
     Epoch[0] Iteration[60/630], entropy: 0.3220, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3220, lr: 6.55e-04
     Epoch[0] Iteration[70/630], entropy: 0.7674, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.7674, lr: 6.55e-04
     Epoch[0] Iteration[80/630], entropy: 0.4346, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4346, lr: 6.55e-04
     Epoch[0] Iteration[90/630], entropy: 0.3813, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3813, lr: 6.55e-04
     Epoch[0] Iteration[100/630], entropy: 0.4040, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4040, lr: 6.55e-04
     Epoch[0] Iteration[110/630], entropy: 0.5681, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.5681, lr: 6.55e-04
     Epoch[0] Iteration[120/630], entropy: 0.4832, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4832, lr: 6.55e-04
     Epoch[0] Iteration[130/630], entropy: 0.3957, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3957, lr: 6.55e-04
     Epoch[0] Iteration[140/630], entropy: 0.4600, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4600, lr: 6.55e-04
     Epoch[0] Iteration[150/630], entropy: 0.5161, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.5161, lr: 6.55e-04
     Epoch[0] Iteration[160/630], entropy: 0.7126, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.7126, lr: 6.55e-04
     Epoch[0] Iteration[170/630], entropy: 0.4389, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4389, lr: 6.55e-04
     Epoch[0] Iteration[180/630], entropy: 0.3085, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3085, lr: 6.55e-04
     Epoch[0] Iteration[190/630], entropy: 0.4815, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4815, lr: 6.55e-04
     Epoch[0] Iteration[200/630], entropy: 0.3720, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3720, lr: 6.55e-04
     Epoch[0] Iteration[210/630], entropy: 0.2531, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2531, lr: 6.55e-04
     Epoch[0] Iteration[220/630], entropy: 0.4350, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4350, lr: 6.55e-04
     Epoch[0] Iteration[230/630], entropy: 0.4241, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4241, lr: 6.55e-04
     Epoch[0] Iteration[240/630], entropy: 0.3425, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3425, lr: 6.55e-04
     Epoch[0] Iteration[250/630], entropy: 0.3417, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3417, lr: 6.55e-04
     Epoch[0] Iteration[260/630], entropy: 0.4197, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4197, lr: 6.55e-04
     Epoch[0] Iteration[270/630], entropy: 0.4086, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4086, lr: 6.55e-04
